78	186	Pt	-37864.443	21.745
79	186	Au	-31714.852	20.967
80	186	Hg	-28539.097	11.65
81	186	Tl	-19886.613	22.356
82	186	Pb	-14682.026	11.363
83	186	Bi	-3146.212	16.857
84	186	Po	4100.974	18.286
71	187	Lu	-27580#	401#
72	187	Hf	-32817#	298#
73	187	Ta	-36895.546	55.89
74	187	W	-39903.97	1.212
75	187	Re	-41216.478	0.736
76	187	Os	-41218.945	0.736
77	187	Ir	-39549.372	27.945
78	187	Pt	-36685.05	24.048
79	187	Au	-33027.838	22.308
80	187	Hg	-28117.93	13.905
81	187	Tl	-22444.587	8.048
82	187	Pb	-14986.959	5.094
83	187	Bi	-6383.271	10.005
84	187	Po	2828.597	31.898
71	188	Lu	-23790#	503#
72	188	Hf	-30879#	298#
73	188	Ta	-33612.03	54.958
74	188	W	-38667.811	3.089
75	188	Re	-39016.811	0.738
76	188	Os	-41137.233	0.734
77	188	Ir	-38344.907	9.423
78	188	Pt	-37820.929	5.304
79	188	Au	-32371.308	2.701
80	188	Hg	-30201.914	12.275
81	188	Tl	-22336.4	29.904
82	188	Pb	-17815.202	10.622
83	188	Bi	-7194.687	11.187
84	188	Po	-544.313	19.973
72	189	Hf	-27162#	298#
73	189	Ta	-31829#	196#
74	189	W	-35617.536	40.054
75	189	Re	-37979.043	8.191
76	189	Os	-38986.745	0.666
77	189	Ir	-38449.586	12.576
78	189	Pt	-36469.348	10.09
79	189	Au	-33581.955	20.081
80	189	Hg	-29626.401	31.553
81	189	Tl	-24616.1	8.368
82	189	Pb	-17844.035	14.062
83	189	Bi	-10064.66	20.851
84	189	Po	-1422.005	22.059
72	190	Hf	-25030#	401#
73	190	Ta	-28513#	196#
74	190	W	-34382.313	39.726
75	190	Re	-35635.83	70.852
76	190	Os	-38707.771	0.65
77	190	Ir	-36753.544	1.37
78	190	Pt	-37306.45	0.657
79	190	Au	-32833.533	3.447
80	190	Hg	-31370.697	15.907
81	190	Tl	-24372.027	7.948
82	190	Pb	-20416.645	12.514
83	190	Bi	-10599.579	22.562
84	190	Po	-4563.837	13.465
73	191	Ta	-26492#	298#
74	191	W	-31176.173	41.917
75	191	Re	-34350.296	10.265
76	191	Os	-36395.185	0.659
77	191	Ir	-36708.756	1.311
78	191	Pt	-35698.237	4.127
79	191	Au	-33797.904	4.926
80	191	Hg	-30591.896	22.28
81	191	Tl	-26282.945	7.349
82	191	Pb	-20231.118	37.26
83	191	Bi	-13239.347	7.487
84	191	Po	-5068.735	7.103
85	191	At	3863.917	16.103
73	192	Ta	-23064#	401#
74	192	W	-29649#	196#
75	192	Re	-31588.825	70.794
76	192	Os	-35882.191	2.315
77	192	Ir	-34835.561	1.314
78	192	Pt	-36288.457	2.57
79	192	Au	-32772.116	15.827
80	192	Hg	-32011.553	15.537
81	192	Tl	-25872.246	31.671
82	192	Pb	-22556.02	13.295
83	192	Bi	-13534.535	30.112
84	192	Po	-8070.661	11.11
85	192	At	2925.854	27.876
73	193	Ta	-20870#	401#
74	193	W	-26287#	196#
75	193	Re	-30231.638	39.123
76	193	Os	-33394.289	2.321
77	193	Ir	-34536.235	1.328
78	193	Pt	-34479.608	1.359
79	193	Au	-33404.821	8.674
80	193	Hg	-31062.179	15.505
81	193	Tl	-27477.212	6.707
82	193	Pb	-22194.49	49.577
83	193	Bi	-15884.559	7.576
84	193	Po	-8325.318	14.531
85	193	At	-67.32	21.632
86	193	Rn	9042.911	25.112
73	194	Ta	-17300#	503#
74	194	W	-24526#	298#
75	194	Re	-27237#	196#
76	194	Os	-32435.108	2.403
77	194	Ir	-32531.708	1.332
78	194	Pt	-34760.07	0.496
79	194	Au	-32211.936	2.118
80	194	Hg	-32183.945	2.888
81	194	Tl	-26937.491	13.972
82	194	Pb	-24207.94	17.435
83	194	Bi	-16028.811	6.178
84	194	Po	-11004.655	12.911
85	194	At	-720.163	24.931
86	194	Rn	5723.495	16.899
74	195	W	-21010#	298#
75	195	Re	-25579#	298#
76	195	Os	-29511.593	55.89
77	195	Ir	-31692.251	1.333
78	195	Pt	-32793.849	0.503
79	195	Au	-32567.031	1.119
80	195	Hg	-31013.393	23.142
81	195	Tl	-28155.248	11.093
82	195	Pb	-23707.693	17.96
83	195	Bi	-18025.561	5.287
84	195	Po	-11056.259	37.364
85	195	At	-3470.295	9.573
86	195	Rn	5050.281	50.502
74	196	W	-18880#	401#
75	196	Re	-22542#	298#
76	196	Os	-28277.105	40.055
77	196	Ir	-29435.493	38.414
78	196	Pt	-32644.51	0.51
79	196	Au	-31138.706	2.962
80	196	Hg	-31825.941	2.946
81	196	Tl	-27496.592	12.109
82	196	Pb	-25348.312	7.71
83	196	Bi	-18009.031	24.428
84	196	Po	-13473.042	13.512
85	196	At	-3914.677	30.284
86	196	Rn	1970.991	14.417
74	197	W	-15140#	401#
75	197	Re	-20502#	298#
76	197	Os	-25309#	196#
77	197	Ir	-28264.105	20.11
78	197	Pt	-30419.75	0.536
79	197	Au	-31139.738	0.542
80	197	Hg	-30540.229	3.207
81	197	Tl	-28341.649	16.325
82	197	Pb	-24745.401	4.804
83	197	Bi	-19687.191	8.333
84	197	Po	-13357.99	49.679
85	197	At	-6355.25	7.983
86	197	Rn	1510.353	16.193
87	197	Fr	10253.971	54.404
75	198	Re	-17139#	401#
76	198	Os	-23837#	196#
77	198	Ir	-25821#	196#
78	198	Pt	-29903.999	2.1
79	198	Au	-29580.781	0.54
80	198	Hg	-30954.31	0.458
81	198	Tl	-27528.746	7.545
82	198	Pb	-26067.489	8.75
83	198	Bi	-19369.486	27.945
84	198	Po	-15473.352	17.424
85	198	At	-6714.513	5.868
86	198	Rn	-1230.358	13.42
87	198	Fr	9574.024	32.222
75	199	Re	-14860#	401#
76	199	Os	-20484#	196#
77	199	Ir	-24398.515	41.054
78	199	Pt	-27388.682	2.159
79	199	Au	-29093.741	0.542
80	199	Hg	-29546.068	0.526
81	199	Tl	-28059.394	27.945
82	199	Pb	-25231.804	9.996
83	199	Bi	-20797.566	10.568
84	199	Po	-15208.483	18.06
85	199	At	-8823.372	5.384
86	199	Rn	-1499.451	37.588
87	199	Fr	6771.393	13.726
76	200	Os	-18779#	298#
77	200	Ir	-21611#	196#
78	200	Pt	-26599.16	20.11
79	200	Au	-27240.092	26.717
80	200	Hg	-29503.27	0.529
81	200	Tl	-27047.23	5.759
82	200	Pb	-26251.054	10.927
83	200	Bi	-20370.755	22.321
84	200	Po	-16941.761	7.579
85	200	At	-8987.892	24.465
86	200	Rn	-4004.765	13.681
87	200	Fr	6132.498	30.611
76	201	Os	-15239#	298#
77	201	Ir	-19897#	196#
78	201	Pt	-23740.714	50.103
79	201	Au	-26400.714	3.218
80	201	Hg	-27662.542	0.711
81	201	Tl	-27180.838	14.185
82	201	Pb	-25271.036	13.747
83	201	Bi	-21416.433	15.183
84	201	Po	-16521.185	4.942
85	201	At	-10789.438	8.184
86	201	Rn	-4072.324	49.732
87	201	Fr	3588.577	9.08
88	201	Ra	11936.801	20.301
76	202	Os	-13087#	401#
77	202	Ir	-16776#	298#
78	202	Pt	-22692.125	25.15
79	202	Au	-24352.979	23.287
80	202	Hg	-27345.324	0.705
81	202	Tl	-25980.216	1.606
82	202	Pb	-25940.614	3.796
83	202	Bi	-20741.484	15.396
84	202	Po	-17941.616	8.67
85	202	At	-10590.732	27.977
86	202	Rn	-6274.635	17.52
87	202	Fr	3096.237	7.04
88	202	Ra	9074.861	15.018
76	203	Os	-7640#	401#
77	203	Ir	-14690#	401#
78	203	Pt	-19627#	196#
79	203	Au	-23143.436	3.083
80	203	Hg	-25269.265	1.627
81	203	Tl	-25761.377	1.166
82	203	Pb	-24786.557	6.554
83	203	Bi	-21524.827	12.778
84	203	Po	-17310.889	8.655
85	203	At	-12162.557	10.576
86	203	Rn	-6153.699	18.179
87	203	Fr	876.417	6.232
88	203	Ra	8661.726	38.124
77	204	Ir	-9688#	401#
78	204	Pt	-17922#	196#
79	204	Au	-20650#	200#
80	204	Hg	-24690.145	0.498
81	204	Tl	-24346.145	1.152
82	204	Pb	-25109.892	1.146
83	204	Bi	-20645.896	9.18
84	204	Po	-18341.244	11.013
85	204	At	-11875.433	22.288
86	204	Rn	-7970.193	7.444
87	204	Fr	607.31	24.581
88	204	Ra	6056.787	15.273
77	205	Ir	-5960#	503#
78	205	Pt	-12966#	298#
79	205	Au	-18770#	196#
80	205	Hg	-22287.74	3.654
81	205	Tl	-23820.874	1.237
82	205	Pb	-23770.239	1.144
83	205	Bi	-21064.504	5.111
84	205	Po	-17521.398	10.059
85	205	At	-12971.946	15.085
86	205	Rn	-7709.786	5.08
87	205	Fr	-1309.813	7.824
88	205	Ra	5838.991	70.521
89	205	Ac	14106.693	50.818
78	206	Pt	-9632#	298#
79	206	Au	-14215#	298#
80	206	Hg	-20945.801	20.44
81	206	Tl	-22253.367	1.284
82	206	Pb	-23785.584	1.144
83	206	Bi	-20028.278	7.632
84	206	Po	-18188.674	4.012
85	206	At	-12429.718	15.056
86	206	Rn	-9132.965	8.591
87	206	Fr	-1242.416	28.195
88	206	Ra	3565.539	18.008
89	206	Ac	13479.452	50.493
78	207	Pt	-4540#	401#
79	207	Au	-10810#	300#
80	207	Hg	-16487.444	29.808
81	207	Tl	-21034.451	5.439
82	207	Pb	-22452.047	1.147
83	207	Bi	-20054.627	2.397
84	207	Po	-17145.775	6.659
85	207	At	-13227.416	12.406
86	207	Rn	-8634.762	8.497
87	207	Fr	-2844.341	17.505
88	207	Ra	3544.485	53.202
89	207	Ac	11146.233	50.387
78	208	Pt	-990#	400#
79	208	Au	-6101#	298#
80	208	Hg	-13265.406	30.739
81	208	Tl	-16750.132	1.854
82	208	Pb	-21748.598	1.148
83	208	Bi	-18870.223	2.304
84	208	Po	-17469.596	1.737
85	208	At	-12469.871	8.921
86	208	Rn	-9655.591	11.138
87	208	Fr	-2665.919	11.834
88	208	Ra	1727.856	9.023
89	208	Ac	10753.235	55.716
90	208	Th	16683.73	34.19
79	209	Au	-2540#	400#
80	209	Hg	-8644#	149#
81	209	Tl	-13644.757	6.11
82	209	Pb	-17614.646	1.747
83	209	Bi	-18258.662	1.364
84	209	Po	-16366.092	1.778
85	209	At	-12882.613	5.102
86	209	Rn	-8941.049	9.96
87	209	Fr	-3769.572	14.648
88	209	Ra	1858.219	5.747
89	209	Ac	8843.809	50.608
90	209	Th	16367#	140#
79	210	Au	2329#	401#
80	210	Hg	-5365#	196#
81	210	Tl	-9246.969	11.604
82	210	Pb	-14728.502	1.447
83	210	Bi	-14791.979	1.363
84	210	Po	-15953.137	1.146
85	210	At	-11972.177	7.695
86	210	Rn	-9604.77	4.557
87	210	Fr	-3333.205	15.154
88	210	Ra	442.792	9.193
89	210	Ac	8789.699	57.402
90	210	Th	14059.446	18.909
80	211	Hg	-624#	196#
81	211	Tl	-6077.998	41.917
82	211	Pb	-10492.948	2.261
83	211	Bi	-11859.131	5.442
84	211	Po	-12432.571	1.255
85	211	At	-11647.264	2.729
86	211	Rn	-8755.404	6.813
87	211	Fr	-4140.249	11.991
88	211	Ra	832.023	7.918
89	211	Ac	7202.214	52.976
90	211	Th	13910.171	73.01
91	211	Pa	22080#	102#
80	212	Hg	2757#	298#
81	212	Tl	-1551#	200#
82	212	Pb	-7548.85	1.842
83	212	Bi	-8117.954	1.854
84	212	Po	-10369.487	1.152
85	212	At	-8628.221	2.384
86	212	Rn	-8659.608	3.145
87	212	Fr	-3515.968	8.775
88	212	Ra	-198.968	11.263
89	212	Ac	7277.298	51.381
90	212	Th	12110.808	10.109
91	212	Pa	21593.358	74.862
80	213	Hg	7666#	298#
81	213	Tl	1783.811	27.013
82	213	Pb	-3203.532	6.954
83	213	Bi	-5231.635	5.082
84	213	Po	-6653.584	3.053
85	213	At	-6579.595	4.898
86	213	Rn	-5696.026	3.37
87	213	Fr	-3552.848	5.091
88	213	Ra	345.557	9.818
89	213	Ac	6154.692	15.272
90	213	Th	12120.086	9.217
91	213	Pa	19662.625	71.142
80	214	Hg	11178#	401#
81	214	Tl	6465#	196#
82	214	Pb	-182.769	1.975
83	214	Bi	-1200.753	11.209
84	214	Po	-4470.046	1.449
85	214	At	-3379.831	4.298
86	214	Rn	-4319.742	9.187
87	214	Fr	-958.707	8.634
88	214	Ra	92.734	5.25
89	214	Ac	6443.854	15.36
90	214	Th	10694.885	10.661
91	214	Pa	19485.515	76.125
80	215	Hg	16208#	401#
81	215	Tl	9911#	298#
82	215	Pb	4342.244	52.448
83	215	Bi	1629.322	5.624
84	215	Po	-541.706	2.121
85	215	At	-1255.756	6.799
86	215	Rn	-1168.561	7.672
87	215	Fr	318.065	7.066
88	215	Ra	2533.739	7.613
89	215	Ac	6030.615	12.406
90	215	Th	10921.586	8.84
91	215	Pa	17863.939	72.845
92	215	U	24923.087	88.49
80	216	Hg	19859#	401#
81	216	Tl	14718#	298#
82	216	Pb	7480#	196#
83	216	Bi	5873.991	11.178
84	216	Po	1782.42	1.816
85	216	At	2256.666	3.575
86	216	Rn	252.868	5.994
87	216	Fr	2970.95	4.173
88	216	Ra	3291.077	8.737
89	216	Ac	8144.395	10.84
90	216	Th	10298.332	12.042
91	216	Pa	17799.214	53.526
92	216	U	23066.351	28.093
81	217	Tl	18313#	401#
82	217	Pb	12240#	298#
83	217	Bi	8729.962	17.698
84	217	Po	5883.518	6.544
85	217	At	4394.635	5.001
86	217	Rn	3658.501	4.198
87	217	Fr	4314.59	6.531
88	217	Ra	5889.656	7.202
89	217	Ac	8703.673	11.389
90	217	Th	12205.78	10.614
91	217	Pa	17068.41	15.918
92	217	U	22973#	71#
81	218	Tl	23180#	400#
82	218	Pb	15453#	298#
83	218	Bi	13216.037	27.013
84	218	Po	8356.901	1.973
85	218	At	8098.162	11.604
86	218	Rn	5217.347	2.316
87	218	Fr	7059.117	4.757
88	218	Ra	6651.17	11.176
89	218	Ac	10843.609	50.74
90	218	Th	12366.741	10.516
91	218	Pa	18683.77	18.329
92	218	U	21894.608	13.714
82	219	Pb	20279#	401#
83	219	Bi	16283#	196#
84	219	Po	12681.359	15.835
85	219	At	10396.076	3.237
86	219	Rn	8829.402	2.1
87	219	Fr	8617.767	7.039
88	219	Ra	9394.282	8.258
89	219	Ac	11569.48	50.497
90	219	Th	14471.39	50.576
91	219	Pa	18540.131	51.516
92	219	U	23286.569	50.775
93	219	Np	29456.655	88.354
82	220	Pb	23669#	401#
83	220	Bi	20819#	298#
84	220	Po	15263.461	17.698
85	220	At	14375.747	13.972
86	220	Rn	10612.077	1.815
87	220	Fr	11482.32	4.028
88	220	Ra	10270.245	8.237
89	220	Ac	13743.682	6.129
90	220	Th	14669.1	22.166
91	220	Pa	20218#	51#
92	220	U	22933#	101#
93	220	Np	30311#	196#
83	221	Bi	24098#	298#
84	221	Po	19773.755	19.561
85	221	At	16782.727	13.972
86	221	Rn	14471.42	5.714
87	221	Fr	13277.29	4.886
88	221	Ra	12963.811	4.63
89	221	Ac	14523.109	50.425
90	221	Th	16940.371	8.166
91	221	Pa	20376.288	51.281
92	221	U	24519.995	51.114
93	221	Np	29850#	200#
83	222	Bi	28729#	300#
84	222	Po	22486.265	40.054
85	222	At	20953.026	15.835
86	222	Rn	16372.206	1.95
87	222	Fr	16378.105	7.452
88	222	Ra	14320.188	4.454
89	222	Ac	16621.474	5.174
90	222	Th	17203.111	12.279
91	222	Pa	22155#	72#
92	222	U	24272.827	51.994
93	222	Np	31019#	196#
83	223	Bi	32137#	401#
84	223	Po	27079#	196#
85	223	At	23428.006	13.972
86	223	Rn	20389.739	7.822
87	223	Fr	18382.394	1.932
88	223	Ra	17233.309	2.09
89	223	Ac	17825.882	7.11
90	223	Th	19385.831	9.212
91	223	Pa	22320.676	71.063
92	223	U	25837.006	71.119
93	223	Np	30600#	196#
83	224	Bi	36830#	400#
84	224	Po	29910#	196#
85	224	At	27711.015	22.356
86	224	Rn	22445.098	9.814
87	224	Fr	21748.616	11.178
88	224	Ra	18825.917	1.813
89	224	Ac	20234.135	4.089
90	224	Th	19993.734	10.12
91	224	Pa	23862.278	7.587
92	224	U	25722.252	23.171
93	224	Np	31876#	196#
84	225	Po	34530#	298#
85	225	At	30395#	298#
86	225	Rn	26534.141	11.14
87	225	Fr	23820.61	11.967
88	225	Ra	21993.109	2.596
89	225	Ac	21637.346	4.758
90	225	Th	22310.127	5.093
91	225	Pa	24340.725	71.012
92	225	U	27379.921	10.909
93	225	Np	31587.704	71.622
84	226	Po	37549#	401#
85	226	At	34614#	298#
86	226	Rn	28747.192	10.477
87	226	Fr	27520.539	6.23
88	226	Ra	23667.824	1.933
89	226	Ac	24309.264	3.1
90	226	Th	23197.634	4.481
91	226	Pa	26033.276	11.42
92	226	U	27328.869	12.999
93	226	Np	32777#	88#
84	227	Po	42281#	401#
85	227	At	37483#	298#
86	227	Rn	32885.834	14.091
87	227	Fr	29682.445	5.898
88	227	Ra	27177.711	1.952
89	227	Ac	25849.58	1.927
90	227	Th	25804.823	2.088
91	227	Pa	26831.198	7.42
92	227	U	29045.462	9.705
93	227	Np	32562.08	72.506
94	227	Pu	36770#	100#
85	228	At	41684#	401#
86	228	Rn	35243.465	17.677
87	228	Fr	33384.221	6.732
88	228	Ra	28940.268	1.996
89	228	Ac	28894.728	2.094
90	228	Th	26770.984	1.807
91	228	Pa	28923.586	4.34
92	228	U	29222.226	14.354
93	228	Np	33595.694	50.572
94	228	Pu	36087.37	29.143
85	229	At	44823#	401#
86	229	Rn	39362.4	13.041
87	229	Fr	35668.262	5.001
88	229	Ra	32561.963	15.441
89	229	Ac	30689.933	12.109
90	229	Th	29585.583	2.405
91	229	Pa	29896.908	3.28
92	229	U	31210.554	5.938
93	229	Np	33779.675	86.848
94	229	Pu	37395.59	51.176
95	229	Am	42150.02	87.348
86	230	Rn	42048#	196#
87	230	Fr	39486.768	6.541
88	230	Ra	34516.306	10.296
89	230	Ac	33838.383	15.835
90	230	Th	30862.593	1.21
91	230	Pa	32173.607	3.038
92	230	U	31615.002	4.509
93	230	Np	35236.291	51.288
94	230	Pu	36934.392	14.824
95	230	Am	42932#	133#
86	231	Rn	46454#	298#
87	231	Fr	42080.575	7.731
88	231	Ra	38216.486	11.37
89	231	Ac	35762.849	13.041
90	231	Th	33815.891	1.218
91	231	Pa	33424.404	1.772
92	231	U	33806.015	2.67
93	231	Np	35624.513	50.547
94	231	Pu	38309.005	22.549
95	231	Am	42410#	300#
96	231	Cm	47270#	300#
87	232	Fr	46072.834	13.972
88	232	Ra	40496.953	9.151
89	232	Ac	39154.419	13.041
90	232	Th	35446.784	1.422
91	232	Pa	35946.633	7.645
92	232	U	34609.53	1.809
93	232	Np	37360#	100#
94	232	Pu	38363.14	17.595
95	232	Am	43340#	300#
96	232	Cm	46312#	202#
87	233	Fr	48920.051	19.561
88	233	Ra	44334.06	8.603
89	233	Ac	41308.033	13.041
90	233	Th	38731.715	1.425
91	233	Pa	37489.472	1.336
92	233	U	36919.176	2.255
93	233	Np	37948.59	50.981
94	233	Pu	40051.769	50.351
95	233	Am	43263#	102#
96	233	Cm	47294.006	71.547
97	233	Bk	52861#	224#
88	234	Ra	46930.629	8.383
89	234	Ac	44841.19	13.972
90	234	Th	40613.009	2.589
91	234	Pa	40338.921	4.094
92	234	U	38145.025	1.13
93	234	Np	39954.871	8.397
94	234	Pu	40349.971	6.798
95	234	Am	44461#	159#
96	234	Cm	46724.633	17.394
97	234	Bk	53455#	142#
88	235	Ra	51130#	300#
89	235	Ac	47357.155	13.972
90	235	Th	44017.749	13.041
91	235	Pa	42288.896	13.972
92	235	U	40918.846	1.117
93	235	Np	41043.108	1.389
94	235	Pu	42182.41	20.521
95	235	Am	44625.429	52.192
96	235	Cm	48034#	201#
97	235	Bk	52704#	401#
89	236	Ac	51220.992	38.191
90	236	Th	46255.198	13.972
91	236	Pa	45333.95	13.972
92	236	U	42444.644	1.113
93	236	Np	43378.178	50.421
94	236	Pu	42901.593	1.811
95	236	Am	46041#	112#
96	236	Cm	47855.045	18.315
97	236	Bk	53542#	401#
89	237	Ac	54020#	400#
90	237	Th	49955.092	15.835
91	237	Pa	47527.619	13.041
92	237	U	45390.194	1.203
93	237	Np	44871.659	1.12
94	237	Pu	45091.722	1.697
95	237	Am	46570#	59#
96	237	Cm	49247.085	70.96
97	237	Bk	53188#	224#
98	237	Cf	57938.921	87.287
90	238	Th	52525#	283#
91	238	Pa	50894.038	15.835
92	238	U	47307.783	1.493
93	238	Np	47454.656	1.138
94	238	Pu	46163.213	1.139
95	238	Am	48421.487	50.7
96	238	Cm	49445.188	12.234
97	238	Bk	54216#	255#
98	238	Cf	57278#	298#
90	239	Th	56450#	400#
91	239	Pa	53337#	196#
92	239	U	50572.718	1.503
93	239	Np	49311.057	1.311
94	239	Pu	48588.282	1.113
95	239	Am	49390.424	1.982
96	239	Cm	51147.025	54.047
97	239	Bk	54250#	207#
98	239	Cf	58269#	209#
99	239	Es	63556#	298#
91	240	Pa	56910#	200#
92	240	U	52715.505	2.553
93	240	Np	52316.272	17.032
94	240	Pu	50125.38	1.106
95	240	Am	51510.169	13.832
96	240	Cm	51724.306	1.906
97	240	Bk	55664#	150#
98	240	Cf	57990.944	18.7
99	240	Es	64199#	401#
91	241	Pa	59640#	300#
92	241	U	56197#	196#
93	241	Np	54260.175	70.719
94	241	Pu	52955.175	1.106
95	241	Am	52934.395	1.114
96	241	Cm	53701.83	1.608
97	241	Bk	56032#	200#
98	241	Cf	59327#	166#
99	241	Es	63863#	225#
100	241	Fm	69126#	298#
92	242	U	58620#	201#
93	242	Np	57416.932	200.004
94	242	Pu	54716.932	1.245
95	242	Am	55468.072	1.119
96	242	Cm	54803.764	1.142
97	242	Bk	57734#	200#
98	242	Cf	59386.966	12.892
99	242	Es	64801#	256#
100	242	Fm	68400#	401#
92	243	U	62360#	300#
93	243	Np	59876#	32#
94	243	Pu	57754.602	2.542
95	243	Am	57175.046	1.388
96	243	Cm	57181.998	1.496
97	243	Bk	58689.693	4.524
98	243	Cf	60990#	114#
99	243	Es	64747#	207#
100	243	Fm	69387#	215#
93	244	Np	63202#	298#
94	244	Pu	59806.028	2.346
95	244	Am	59879.196	1.492
96	244	Cm	58451.896	1.107
97	244	Bk	60713.885	14.399
98	244	Cf	61478.179	2.618
99	244	Es	66026#	181#
100	244	Fm	68966#	201#
93	245	Np	65890#	300#
94	245	Pu	63178.179	13.62
95	245	Am	61900.469	1.887
96	245	Cm	61004.58	1.15
97	245	Bk	61813.836	1.793
98	245	Cf	63385.21	2.428
99	245	Es	66366#	200#
100	245	Fm	70187#	195#
101	245	Md	75272#	305#
94	246	Pu	65394.801	14.985
95	246	Am	64994#	18#
96	246	Cm	62616.967	1.526
97	246	Bk	63966.967	60.019
98	246	Cf	64090.292	1.515
99	246	Es	67901#	224#
100	246	Fm	70188.833	15.333
101	246	Md	76115#	259#
94	247	Pu	69108#	196#
95	247	Am	67153#	100#
96	247	Cm	65533.143	3.797
97	247	Bk	65489.562	5.189
98	247	Cf	66103.903	15.334
99	247	Es	68578.388	19.441
100	247	Fm	71673#	115#
101	247	Md	75937#	207#
95	248	Am	70563#	200#
96	248	Cm	67392.755	2.358
97	248	Bk	68080#	71#
98	248	Cf	67238.012	5.121
99	248	Es	70299#	52#
100	248	Fm	71897.857	8.497
101	248	Md	77148#	237#
102	248	No	80621#	224#
95	249	Am	73104#	298#
96	249	Cm	70750.702	2.371
97	249	Bk	69846.384	1.249
98	249	Cf	69722.784	1.183
99	249	Es	71175#	30#
100	249	Fm	73519.188	6.212
101	249	Md	77232#	201#
102	249	No	81782#	279#
96	250	Cm	72989.594	10.274
97	250	Bk	72949.978	3.719
98	250	Cf	71170.391	1.538
99	250	Es	73225#	100#
100	250	Fm	74072.243	7.888
101	250	Md	78630#	301#
102	250	No	81564#	201#
96	251	Cm	76648.018	22.698
97	251	Bk	75228.018	10.734
98	251	Cf	74135.018	3.901
99	251	Es	74512.277	5.994
100	251	Fm	75953.919	15.203
101	251	Md	78966.744	18.919
102	251	No	82849#	114#
103	251	Lr	87728#	298#
96	252	Cm	79056#	298#
97	252	Bk	78535#	200#
98	252	Cf	76034.617	2.358
99	252	Es	77294.617	50.056
100	252	Fm	76815.627	5.498
101	252	Md	80510#	130#
102	252	No	82871.427	9.292
103	252	Lr	88737#	238#
97	253	Bk	80929#	359#
98	253	Cf	79301.567	4.257
99	253	Es	79010.538	1.25
100	253	Fm	79345.74	2.932
101	253	Md	81173#	31#
102	253	No	84358.735	6.912
103	253	Lr	88575#	202#
104	253	Rf	93557#	410#
97	254	Bk	84393#	298#
98	254	Cf	81341.401	11.462
99	254	Es	81990.594	4.01
100	254	Fm	80902.794	2.414
101	254	Md	83453#	100#
102	254	No	84723.347	9.658
103	254	Lr	89871#	301#
104	254	Rf	93199#	283#
98	255	Cf	84809#	200#
99	255	Es	84089.274	10.817
100	255	Fm	83799.654	4.291
101	255	Md	84843.07	6.553
102	255	No	86807.234	14.904
103	255	Lr	89947.3	17.698
104	255	Rf	94330#	115#
105	255	Db	99593#	359#
98	256	Cf	87041#	314#
99	256	Es	87187#	100#
100	256	Fm	85486.817	5.6
101	256	Md	87456#	122#
102	256	No	87822.062	7.743
103	256	Lr	91746.598	82.903
104	256	Rf	94222.049	17.848
105	256	Db	100498#	240#
99	257	Es	89403#	411#
100	257	Fm	88590.033	4.486
101	257	Md	88993.053	1.601
102	257	No	90247.256	6.678
103	257	Lr	92665#	44#
104	257	Rf	95866.427	10.817
105	257	Db	100207#	203#
99	258	Es	92702#	401#
100	258	Fm	90426#	200#
101	258	Md	91686.792	4.419
102	258	No	91478#	100#
103	258	Lr	94782#	102#
104	258	Rf	96341.036	31.967
105	258	Db	101797#	305#
106	258	Sg	105244#	413#
100	259	Fm	93704#	283#
101	259	Md	93624#	200#
102	259	No	94078.569	6.589
103	259	Lr	95852#	71#
104	259	Rf	98362#	72#
105	259	Db	101991.016	53.04
106	259	Sg	106520#	115#
100	260	Fm	95766#	435#
101	260	Md	96552#	316#
102	260	No	95612#	200#
103	260	Lr	98277#	124#
104	260	Rf	99147#	200#
105	260	Db	103673#	93#
106	260	Sg	106547.552	20.536
107	260	Bh	113323#	245#
101	261	Md	98578#	509#
102	261	No	98455#	200#
103	261	Lr	99558#	200#
104	261	Rf	101318.594	50.444
105	261	Db	104308#	110#
106	261	Sg	108005.043	18.494
107	261	Bh	113133#	209#
101	262	Md	101627#	500#
102	262	No	100101#	361#
103	262	Lr	102102#	200#
104	262	Rf	102393#	224#
105	262	Db	106253#	143#
106	262	Sg	108365.771	35.411
107	262	Bh	114541#	306#
102	263	No	103129#	490#
103	263	Lr	103729#	283#
104	263	Rf	104756#	153#
105	263	Db	107111#	168#
106	263	Sg	110190#	95#
107	263	Bh	114496#	305#
108	263	Hs	119678#	125#
102	264	No	105011#	591#
103	264	Lr	106377#	436#
104	264	Rf	106077#	361#
105	264	Db	109362#	235#
106	264	Sg	110782#	283#
107	264	Bh	116058#	177#
108	264	Hs	119563.222	28.881
103	265	Lr	108233#	547#
104	265	Rf	108690#	361#
105	265	Db	110483#	224#
106	265	Sg	112794#	123#
107	265	Bh	116415#	234#
108	265	Hs	120900.283	23.958
109	265	Mt	126678#	451#
103	266	Lr	111622#	583#
104	266	Rf	110076#	469#
105	266	Db	112737#	283#
106	266	Sg	113618#	245#
107	266	Bh	118104#	163#
108	266	Hs	121136.373	38.695
109	266	Mt	127962#	307#
104	267	Rf	113444#	575#
105	267	Db	114074#	412#
106	267	Sg	115806#	257#
107	267	Bh	118766#	263#
108	267	Hs	122653#	96#
109	267	Mt	127791#	503#
110	267	Ds	133880#	135#
104	268	Rf	115476#	662#
105	268	Db	117062#	529#
106	268	Sg	116802#	469#
107	268	Bh	120807#	381#
108	268	Hs	122830#	283#
